confidence_threshold,coverage,top1_accuracy_on_confident_samples,top5_accuracy_on_confident_samples,num_confident_samples
0.2,0.9265822784810127,0.31693989071038253,0.5655737704918032,366
0.3,0.7341772151898734,0.3689655172413793,0.6206896551724138,290
0.4,0.6,0.4008438818565401,0.6413502109704642,237
0.5,0.4607594936708861,0.46703296703296704,0.6758241758241759,182
0.6,0.3569620253164557,0.5319148936170213,0.723404255319149,141
0.7,0.2582278481012658,0.6078431372549019,0.7843137254901961,102
0.8,0.17468354430379746,0.5942028985507246,0.782608695652174,69
0.9,0.0759493670886076,0.7666666666666667,0.9333333333333333,30
